OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
4484,24,12,2024-01-08,7,1250.2
4485,25,13,2024-01-09,16,6518.56
4486,239,3,2024-09-11,19,4693.0
4487,298,1,2024-04-29,18,3967.56
4488,159,20,2024-10-06,4,1889.08
4489,159,9,2024-10-21,12,370.56
4490,256,16,2024-06-08,14,2253.86
4491,303,9,2024-09-07,3,92.64
4492,324,14,2024-02-28,12,4653.48
4493,233,19,2024-02-28,3,1288.11
4494,160,19,2024-02-11,10,4293.7
4495,81,7,2024-06-10,6,2330.52
4496,392,16,2024-09-11,16,2575.84
4497,117,18,2024-07-24,4,1021.52
4498,93,8,2024-09-17,13,3236.87
4499,170,13,2024-01-09,1,407.41
4500,64,1,2024-04-12,13,2865.46
4501,344,1,2024-04-12,16,3526.72
4502,41,15,2024-11-05,2,981.92
4503,46,7,2024-03-18,9,3495.78
4504,313,17,2024-02-17,12,1978.08
4505,176,2,2024-03-26,10,3860.1
4506,250,7,2024-03-26,16,6214.72
4507,273,5,2024-03-18,10,2907.0
4508,93,14,2024-03-26,19,7368.01
4509,5,17,2024-04-12,13,2142.92
4510,120,18,2024-01-12,3,766.14
4511,252,2,2024-09-07,5,1930.05
4512,152,9,2024-10-21,3,92.64
4513,297,12,2024-03-18,8,1428.8
4514,143,5,2024-06-10,1,290.7
4515,181,5,2024-03-18,14,4069.8
4516,339,18,2024-10-16,6,1532.28
4517,237,13,2024-03-18,4,1629.64
4518,409,6,2024-06-10,15,3494.4
4519,400,1,2024-01-12,19,4187.98
4520,113,13,2024-06-10,7,2851.87
4521,138,8,2024-10-13,5,1244.95
4522,416,9,2024-04-12,8,247.04
4523,434,11,2024-06-18,12,2366.64
4524,132,14,2024-09-17,14,5429.06
4525,495,2,2024-03-26,17,6562.17
4526,131,9,2024-06-17,10,308.8
4527,289,5,2024-05-07,13,3779.1
4528,154,10,2024-06-10,9,3345.93
4529,396,2,2024-10-04,13,5018.13
4530,398,2,2024-10-08,17,6562.17
4531,55,16,2024-06-10,1,160.99
4532,333,16,2024-02-11,11,1770.89
4533,397,9,2024-06-08,7,216.16
4534,96,1,2024-06-03,4,881.68
4535,442,11,2024-09-19,7,1380.54
4536,278,5,2024-08-02,15,4360.5
4537,176,20,2024-07-23,1,472.27
4538,77,3,2024-03-18,18,4446.0
4539,442,14,2024-05-07,15,5816.85
4540,393,3,2024-08-02,10,2470.0
4541,199,9,2024-06-10,9,277.92
4542,276,7,2024-07-24,1,388.42
4543,342,6,2024-10-12,13,3028.48
4544,411,6,2024-11-05,17,3960.32
4545,12,8,2024-10-08,7,1742.93
4546,162,18,2024-06-10,10,2553.8
4547,338,4,2024-10-21,14,4500.44
4548,147,6,2024-10-08,14,3261.44
4549,378,14,2024-04-29,18,6980.22
4550,336,15,2024-06-04,10,4909.6
4551,333,5,2024-02-11,19,5523.3
4552,162,16,2024-09-17,6,965.94
4553,284,5,2024-10-08,17,4941.9
4554,431,19,2024-10-13,4,1717.48
4555,445,2,2024-10-08,15,5790.15
4556,140,9,2024-01-09,15,463.2
4557,494,2,2024-07-23,3,1158.03
4558,424,2,2024-10-16,6,2316.06
4559,370,6,2024-10-04,2,465.92
4560,313,4,2024-10-08,16,5143.36
4561,243,13,2024-11-06,1,407.41
4562,426,6,2024-03-30,19,4426.24
4563,145,12,2024-01-08,12,2143.2
4564,165,8,2024-05-07,5,1244.95
4565,124,6,2024-03-26,18,4193.28
4566,208,2,2024-06-10,14,5404.14
4567,458,3,2024-03-18,17,4199.0
4568,302,18,2024-06-10,19,4852.22
4569,494,11,2024-06-08,5,986.1
4570,481,5,2024-02-17,3,872.1
4571,351,9,2024-10-06,13,401.44
4572,167,8,2024-06-08,14,3485.86
4573,118,9,2024-10-13,6,185.28
4574,179,17,2024-06-04,8,1318.72
4575,381,6,2024-09-19,3,698.88
4576,366,11,2024-09-11,11,2169.42
4577,46,1,2024-09-21,7,1542.94
4578,85,5,2024-03-18,14,4069.8
4579,263,3,2024-10-06,12,2964.0
4580,86,20,2024-02-20,10,4722.7
4581,218,10,2024-06-13,16,5948.32
4582,453,14,2024-05-07,1,387.79
4583,353,13,2024-10-13,11,4481.51
4584,322,9,2024-07-23,7,216.16
4585,2,17,2024-02-11,9,1483.56
4586,98,14,2024-07-13,9,3490.11
4587,116,2,2024-10-16,15,5790.15
4588,2,20,2024-09-19,8,3778.16
4589,413,12,2024-09-19,7,1250.2
4590,263,14,2024-01-06,3,1163.37
4591,18,12,2024-03-30,5,893.0
4592,431,6,2024-10-16,4,931.84
4593,311,10,2024-02-28,17,6320.09
4594,211,18,2024-07-23,19,4852.22
4595,32,19,2024-09-19,11,4723.07
4596,228,6,2024-06-10,16,3727.36
4597,19,19,2024-04-12,15,6440.55
4598,310,13,2024-01-06,13,5296.33
4599,208,7,2024-01-06,3,1165.26
4600,297,19,2024-06-03,16,6869.92
4601,386,4,2024-06-10,9,2893.14
4602,427,18,2024-06-10,13,3319.94
4603,243,10,2024-09-19,3,1115.31
4604,51,2,2024-01-08,17,6562.17
4605,148,3,2024-10-08,19,4693.0
4606,213,19,2024-06-10,7,3005.59
4607,387,17,2024-06-13,12,1978.08
4608,465,13,2024-06-18,2,814.82
4609,327,11,2024-07-24,1,197.22
4610,200,6,2024-03-26,12,2795.52
4611,133,5,2024-06-10,3,872.1
4612,93,3,2024-01-09,9,2223.0
4613,48,20,2024-09-11,3,1416.81
4614,31,19,2024-10-16,18,7728.66
4615,64,8,2024-06-04,3,746.97
4616,195,20,2024-08-08,14,6611.78
4617,37,20,2024-04-01,10,4722.7
4618,299,2,2024-06-10,2,772.02
4619,383,8,2024-01-06,1,248.99
4620,446,5,2024-09-17,4,1162.8
4621,238,9,2024-09-19,8,247.04
4622,46,14,2024-09-21,5,1938.95
4623,328,17,2024-06-03,11,1813.24
4624,188,5,2024-09-21,13,3779.1
4625,156,3,2024-09-17,10,2470.0
4626,374,16,2024-01-08,14,2253.86
4627,332,11,2024-03-18,17,3352.74
4628,344,13,2024-03-26,17,6925.97
4629,213,7,2024-10-12,4,1553.68
4630,429,20,2024-02-20,16,7556.32
4631,65,13,2024-10-21,16,6518.56
4632,452,15,2024-06-13,13,6382.48
4633,467,1,2024-10-08,12,2645.04
4634,64,2,2024-10-12,8,3088.08
4635,355,16,2024-06-18,2,321.98
4636,243,19,2024-09-07,7,3005.59
4637,129,20,2024-05-07,13,6139.51
4638,467,13,2024-06-10,18,7333.38
4639,98,2,2024-06-10,14,5404.14
4640,181,10,2024-10-06,6,2230.62
4641,474,8,2024-11-05,1,248.99
4642,121,11,2024-01-06,8,1577.76
4643,46,12,2024-09-17,19,3393.4
4644,221,11,2024-10-11,17,3352.74
4645,450,17,2024-10-07,15,2472.6
4646,359,11,2024-10-16,11,2169.42
4647,130,2,2024-06-13,15,5790.15
4648,255,7,2024-03-18,14,5437.88
4649,296,2,2024-10-11,15,5790.15
4650,128,17,2024-01-12,16,2637.44
4651,125,13,2024-06-10,11,4481.51
4652,147,10,2024-06-10,8,2974.16
4653,456,4,2024-10-12,6,1928.76
4654,310,17,2024-10-06,14,2307.76
4655,382,20,2024-03-30,3,1416.81
4656,177,16,2024-06-03,5,804.95
4657,156,4,2024-01-08,10,3214.6
4658,341,17,2024-06-03,8,1318.72
4659,156,18,2024-06-08,7,1787.66
4660,57,18,2024-09-17,2,510.76
4661,497,7,2024-06-08,18,6991.56
4662,103,10,2024-01-08,3,1115.31
4663,374,20,2024-10-11,8,3778.16
4664,62,16,2024-07-13,14,2253.86
4665,359,10,2024-08-08,14,5204.78
4666,228,11,2024-02-20,12,2366.64
4667,343,17,2024-02-28,14,2307.76
4668,280,3,2024-08-12,8,1976.0
4669,98,4,2024-04-01,14,4500.44
4670,227,10,2024-08-12,1,371.77
4671,95,16,2024-10-07,1,160.99
4672,372,11,2024-08-12,17,3352.74
4673,477,15,2024-10-07,14,6873.44
4674,43,11,2024-10-08,18,3549.96
4675,394,11,2024-09-21,6,1183.32
4676,11,19,2024-01-08,15,6440.55
4677,376,15,2024-09-21,1,490.96
4678,63,14,2024-10-13,16,6204.64
4679,111,13,2024-08-02,16,6518.56
4680,100,12,2024-10-06,17,3036.2
4681,27,6,2024-10-06,10,2329.6
4682,25,12,2024-11-06,11,1964.6
4683,438,3,2024-11-06,14,3458.0
4684,489,18,2024-06-13,14,3575.32
4685,378,7,2024-05-07,3,1165.26
4686,483,9,2024-03-26,11,339.68
4687,62,6,2024-03-18,12,2795.52
4688,259,14,2024-10-21,10,3877.9
4689,310,16,2024-01-06,13,2092.87
4690,422,15,2024-06-08,16,7855.36
4691,273,15,2024-10-21,8,3927.68
4692,217,3,2024-08-02,1,247.0
4693,174,12,2024-01-06,15,2679.0
4694,129,11,2024-01-09,17,3352.74
4695,327,20,2024-11-06,11,5194.97
4696,12,1,2024-01-09,18,3967.56
4697,387,1,2024-06-17,15,3306.3
4698,240,8,2024-10-08,10,2489.9
4699,351,9,2024-09-19,10,308.8
4700,39,14,2024-02-28,15,5816.85
4701,153,8,2024-09-07,9,2240.91
4702,206,2,2024-09-11,10,3860.1
4703,225,11,2024-03-18,10,1972.2
4704,153,17,2024-06-10,14,2307.76
4705,435,11,2024-08-08,15,2958.3
4706,463,7,2024-06-03,8,3107.36
4707,17,8,2024-10-21,6,1493.94
4708,123,1,2024-02-20,5,1102.1
4709,152,19,2024-11-05,15,6440.55
4710,68,17,2024-06-04,18,2967.12
4711,78,4,2024-10-11,17,5464.82
4712,47,13,2024-01-12,10,4074.1
4713,341,8,2024-01-09,2,497.98
4714,79,3,2024-04-12,3,741.0
4715,170,3,2024-04-01,10,2470.0
4716,329,3,2024-07-24,16,3952.0
4717,324,19,2024-08-08,19,8158.03
4718,347,8,2024-01-12,12,2987.88
4719,294,7,2024-01-12,18,6991.56
4720,128,9,2024-01-06,13,401.44
4721,491,17,2024-01-06,5,824.2
4722,109,19,2024-02-28,4,1717.48
4723,494,1,2024-07-23,15,3306.3
4724,250,8,2024-10-04,16,3983.84
4725,128,11,2024-09-07,16,3155.52
4726,270,12,2024-04-12,6,1071.6
4727,396,5,2024-09-11,9,2616.3
4728,13,5,2024-06-04,15,4360.5
4729,320,8,2024-01-06,6,1493.94
4730,48,13,2024-05-07,18,7333.38
4731,471,10,2024-02-28,15,5576.55
4732,156,20,2024-10-12,4,1889.08
4733,85,20,2024-03-18,19,8973.13
4734,118,14,2024-08-12,11,4265.69
4735,252,3,2024-11-05,7,1729.0
4736,159,13,2024-10-12,12,4888.92
4737,223,3,2024-06-10,14,3458.0
4738,57,2,2024-10-08,19,7334.19
4739,292,5,2024-10-21,12,3488.4
4740,253,19,2024-06-13,17,7299.29
4741,91,8,2024-10-07,2,497.98
4742,352,19,2024-10-04,2,858.74
4743,332,8,2024-11-05,8,1991.92
4744,467,2,2024-10-08,12,4632.12
4745,389,5,2024-10-08,7,2034.9
4746,24,19,2024-06-03,4,1717.48
4747,463,19,2024-09-07,9,3864.33
4748,166,14,2024-01-09,17,6592.43
4749,254,12,2024-10-16,7,1250.2
4750,39,4,2024-07-23,19,6107.74
4751,254,4,2024-06-13,6,1928.76
4752,484,18,2024-08-08,10,2553.8
4753,297,12,2024-03-26,2,357.2
4754,462,19,2024-01-09,17,7299.29
4755,470,15,2024-06-18,2,981.92
4756,417,14,2024-06-10,4,1551.16
4757,176,16,2024-10-21,11,1770.89
4758,378,8,2024-10-13,10,2489.9
4759,373,7,2024-10-04,12,4661.04
4760,405,15,2024-09-19,5,2454.8
4761,402,18,2024-07-24,13,3319.94
4762,50,4,2024-08-02,2,642.92
4763,158,18,2024-07-24,8,2043.04
4764,213,5,2024-04-12,9,2616.3
4765,234,4,2024-10-04,16,5143.36
4766,37,17,2024-10-04,17,2802.28
4767,205,18,2024-02-17,10,2553.8
4768,101,9,2024-02-17,1,30.88
4769,120,5,2024-11-05,16,4651.2
4770,351,13,2024-10-04,13,5296.33
4771,397,15,2024-10-21,10,4909.6
4772,464,7,2024-07-24,16,6214.72
4773,192,6,2024-06-18,18,4193.28
4774,42,19,2024-07-13,19,8158.03
4775,357,14,2024-01-12,16,6204.64
4776,129,14,2024-06-17,3,1163.37
4777,396,4,2024-02-17,15,4821.9
4778,238,18,2024-01-12,13,3319.94
4779,381,14,2024-02-20,16,6204.64
4780,313,9,2024-11-05,18,555.84
4781,67,18,2024-03-30,15,3830.7
4782,38,18,2024-09-11,1,255.38
4783,372,8,2024-07-24,13,3236.87
4784,53,7,2024-10-16,6,2330.52
4785,72,9,2024-02-28,2,61.76
4786,263,18,2024-01-09,6,1532.28
4787,54,14,2024-01-09,1,387.79
4788,102,20,2024-01-12,10,4722.7
4789,375,20,2024-01-08,6,2833.62
4790,9,16,2024-02-28,17,2736.83
4791,311,19,2024-06-17,2,858.74
4792,5,5,2024-06-08,2,581.4
4793,177,7,2024-11-06,13,5049.46
4794,122,10,2024-07-23,18,6691.86
4795,372,20,2024-03-26,1,472.27
4796,291,20,2024-03-18,3,1416.81
4797,219,10,2024-06-17,18,6691.86
4798,62,18,2024-06-17,13,3319.94
4799,38,9,2024-01-12,3,92.64
4800,289,8,2024-04-29,4,995.96
4801,95,6,2024-10-11,9,2096.64
4802,21,14,2024-03-26,11,4265.69
4803,286,15,2024-07-24,10,4909.6
4804,277,2,2024-06-10,18,6948.18
4805,462,11,2024-10-07,17,3352.74
4806,348,12,2024-06-10,14,2500.4
4807,230,11,2024-01-12,16,3155.52
4808,475,13,2024-03-30,6,2444.46
4809,450,19,2024-01-09,7,3005.59
4810,477,13,2024-09-21,6,2444.46
4811,444,19,2024-10-04,4,1717.48
4812,306,10,2024-10-21,8,2974.16
4813,65,17,2024-04-12,13,2142.92
4814,462,14,2024-07-13,14,5429.06
4815,477,12,2024-01-09,15,2679.0
4816,427,18,2024-02-17,15,3830.7
4817,402,2,2024-06-10,16,6176.16
4818,409,10,2024-09-17,2,743.54
4819,487,3,2024-09-07,5,1235.0
4820,169,20,2024-03-26,12,5667.24
4821,495,12,2024-01-06,5,893.0
4822,57,2,2024-07-24,17,6562.17
4823,478,17,2024-03-18,8,1318.72
4824,404,15,2024-06-03,6,2945.76
4825,27,15,2024-09-07,18,8837.28
4826,288,12,2024-02-17,4,714.4
4827,87,8,2024-10-12,17,4232.83
4828,188,7,2024-06-10,1,388.42
4829,272,19,2024-01-06,5,2146.85
4830,158,12,2024-04-12,19,3393.4
4831,49,8,2024-08-12,14,3485.86
4832,408,7,2024-03-18,7,2718.94
4833,408,8,2024-10-13,8,1991.92
4834,494,2,2024-10-07,5,1930.05
4835,159,14,2024-06-17,11,4265.69
4836,438,8,2024-05-07,5,1244.95
4837,482,20,2024-03-26,3,1416.81
4838,200,3,2024-11-06,5,1235.0
4839,232,14,2024-10-12,15,5816.85
4840,54,18,2024-03-18,4,1021.52
4841,156,10,2024-03-30,10,3717.7
4842,365,6,2024-08-02,14,3261.44
4843,322,10,2024-03-18,3,1115.31
4844,102,3,2024-01-08,15,3705.0
4845,1,13,2024-10-11,15,6111.15
4846,1,12,2024-10-12,14,2500.4
4847,391,18,2024-11-06,1,255.38
4848,109,3,2024-10-13,19,4693.0
4849,83,2,2024-03-26,12,4632.12
4850,173,8,2024-10-12,17,4232.83
4851,1,16,2024-08-02,6,965.94
4852,255,16,2024-06-17,1,160.99
4853,351,15,2024-03-18,16,7855.36
4854,234,14,2024-07-24,11,4265.69
4855,214,2,2024-07-23,19,7334.19
4856,297,11,2024-06-08,17,3352.74
4857,23,6,2024-09-21,1,232.96
4858,455,6,2024-06-10,5,1164.8
4859,124,10,2024-10-08,4,1487.08
4860,360,16,2024-06-17,5,804.95
4861,329,18,2024-01-08,19,4852.22
4862,427,17,2024-06-08,11,1813.24
4863,121,15,2024-07-23,6,2945.76
4864,139,2,2024-01-08,15,5790.15
4865,75,12,2024-10-08,12,2143.2
4866,9,6,2024-11-05,3,698.88
4867,401,12,2024-06-10,4,714.4
4868,62,10,2024-06-10,7,2602.39
4869,129,2,2024-03-18,14,5404.14
4870,52,14,2024-06-13,19,7368.01
4871,127,5,2024-01-09,2,581.4
4872,209,14,2024-03-18,14,5429.06
4873,456,4,2024-02-20,14,4500.44
4874,324,1,2024-10-08,6,1322.52
4875,236,17,2024-03-18,4,659.36
4876,327,19,2024-11-05,17,7299.29
4877,204,13,2024-10-12,16,6518.56
4878,97,16,2024-10-12,3,482.97
4879,403,4,2024-06-10,15,4821.9
4880,80,4,2024-03-18,17,5464.82
4881,193,5,2024-06-04,9,2616.3
4882,272,1,2024-03-26,14,3085.88
4883,498,7,2024-03-18,15,5826.3
4884,424,19,2024-07-13,12,5152.44
4885,96,5,2024-04-29,16,4651.2
4886,479,12,2024-04-01,3,535.8
4887,110,2,2024-10-21,18,6948.18
4888,9,8,2024-06-03,9,2240.91
4889,280,10,2024-03-26,2,743.54
4890,204,19,2024-10-12,12,5152.44
4891,175,5,2024-05-07,9,2616.3
4892,246,4,2024-02-28,7,2250.22
4893,220,4,2024-03-26,19,6107.74
4894,433,17,2024-01-06,4,659.36
4895,90,1,2024-06-10,18,3967.56
4896,110,3,2024-10-08,17,4199.0
4897,483,18,2024-10-21,15,3830.7
4898,280,19,2024-10-06,8,3434.96
4899,333,19,2024-09-11,17,7299.29
4900,413,3,2024-10-21,16,3952.0
4901,344,5,2024-09-07,11,3197.7
4902,470,5,2024-07-24,4,1162.8
4903,12,2,2024-03-30,13,5018.13
4904,475,4,2024-06-18,3,964.38
4905,192,13,2024-06-08,16,6518.56
4906,39,10,2024-06-18,6,2230.62
4907,275,18,2024-02-11,1,255.38
4908,419,7,2024-10-08,9,3495.78
4909,160,11,2024-11-06,2,394.44
4910,237,13,2024-06-10,10,4074.1
4911,62,20,2024-06-10,7,3305.89
4912,275,4,2024-07-24,19,6107.74
4913,84,5,2024-10-06,16,4651.2
4914,181,11,2024-03-26,18,3549.96
4915,144,16,2024-10-08,5,804.95
4916,485,19,2024-11-05,9,3864.33
4917,237,5,2024-10-13,19,5523.3
4918,231,17,2024-01-12,2,329.68
4919,428,8,2024-05-07,4,995.96
4920,201,7,2024-03-26,14,5437.88
4921,414,14,2024-03-26,6,2326.74
4922,481,3,2024-03-26,19,4693.0
4923,422,3,2024-06-10,8,1976.0
4924,149,14,2024-07-24,19,7368.01
4925,8,5,2024-04-12,17,4941.9
4926,10,15,2024-01-06,10,4909.6
4927,438,7,2024-10-04,15,5826.3
4928,497,13,2024-03-30,3,1222.23
4929,387,11,2024-06-08,6,1183.32
4930,362,7,2024-07-13,19,7379.98
4931,4,10,2024-06-04,8,2974.16
4932,403,16,2024-09-11,5,804.95
4933,90,1,2024-11-05,14,3085.88
4934,46,13,2024-06-08,16,6518.56
4935,392,1,2024-02-17,13,2865.46
4936,444,11,2024-10-08,19,3747.18
4937,100,3,2024-03-18,3,741.0
4938,85,10,2024-09-11,14,5204.78
4939,167,14,2024-06-04,18,6980.22
4940,477,7,2024-03-30,10,3884.2
4941,315,17,2024-10-21,3,494.52
4942,306,5,2024-01-08,12,3488.4
4943,176,13,2024-01-06,19,7740.79
4944,301,9,2024-02-20,10,308.8
4945,350,12,2024-04-12,5,893.0
4946,476,11,2024-03-26,16,3155.52
4947,101,20,2024-03-18,16,7556.32
4948,382,11,2024-01-06,8,1577.76
4949,275,11,2024-08-02,1,197.22
4950,257,8,2024-07-24,6,1493.94
4951,344,7,2024-09-17,19,7379.98
4952,15,8,2024-09-07,9,2240.91
4953,374,5,2024-03-26,1,290.7
4954,195,18,2024-06-18,8,2043.04
4955,247,9,2024-06-04,6,185.28
4956,357,13,2024-06-18,15,6111.15
4957,448,9,2024-05-07,5,154.4
4958,73,16,2024-03-18,8,1287.92
4959,362,2,2024-07-13,10,3860.1
4960,146,16,2024-04-12,3,482.97
4961,338,5,2024-01-09,8,2325.6
4962,65,1,2024-03-18,9,1983.78
4963,417,17,2024-10-21,4,659.36
4964,25,18,2024-06-17,5,1276.9
4965,446,15,2024-10-13,1,490.96
4966,473,10,2024-10-06,7,2602.39
4967,107,6,2024-10-04,9,2096.64
4968,186,14,2024-01-09,10,3877.9
4969,68,1,2024-06-10,16,3526.72
4970,479,18,2024-10-13,5,1276.9
4971,432,3,2024-10-13,8,1976.0
4972,345,10,2024-10-06,11,4089.47
4973,427,14,2024-02-20,17,6592.43
4974,433,8,2024-01-09,4,995.96
4975,406,10,2024-07-24,15,5576.55
4976,388,17,2024-10-08,6,989.04
4977,253,9,2024-03-18,6,185.28
4978,401,20,2024-06-08,15,7084.05
4979,116,4,2024-10-21,11,3536.06
4980,334,13,2024-03-18,1,407.41
4981,405,13,2024-06-04,19,7740.79
4982,222,8,2024-09-11,18,4481.82
4983,398,8,2024-08-02,11,2738.89
4984,266,8,2024-09-17,11,2738.89
4985,165,16,2024-06-04,16,2575.84
4986,112,11,2024-09-17,1,197.22
4987,34,16,2024-09-11,7,1126.93
4988,401,11,2024-06-10,7,1380.54
4989,396,12,2024-06-17,9,1607.4
4990,206,7,2024-03-18,10,3884.2
4991,86,13,2024-04-01,15,6111.15
4992,39,5,2024-02-20,12,3488.4
4993,116,14,2024-07-24,15,5816.85
4994,348,20,2024-01-06,1,472.27
4995,332,8,2024-09-07,18,4481.82
4996,281,16,2024-06-13,18,2897.82
4997,465,16,2024-10-04,17,2736.83
4998,89,9,2024-07-24,16,494.08
4999,368,14,2024-09-17,1,387.79
5000,297,17,2024-10-08,11,1813.24
5001,410,17,2024-03-26,9,1483.56
5002,442,7,2024-04-12,12,4661.04
5003,330,15,2024-03-18,5,2454.8
5004,39,19,2024-10-07,13,5581.81
5005,351,9,2024-06-13,14,432.32
5006,129,18,2024-07-23,3,766.14
5007,68,12,2024-07-24,10,1786.0
5008,255,4,2024-06-03,19,6107.74
5009,466,14,2024-03-18,16,6204.64
5010,273,19,2024-09-17,5,2146.85
5011,268,14,2024-04-29,18,6980.22
5012,71,17,2024-03-18,6,989.04
5013,434,20,2024-10-08,19,8973.13
5014,400,10,2024-06-13,16,5948.32
5015,432,17,2024-02-28,1,164.84
5016,348,18,2024-01-08,3,766.14
5017,221,16,2024-07-13,17,2736.83
5018,487,18,2024-08-12,6,1532.28
5019,214,19,2024-03-18,1,429.37
5020,263,12,2024-02-20,17,3036.2
5021,480,8,2024-11-06,14,3485.86
5022,408,5,2024-03-18,10,2907.0
5023,442,5,2024-10-08,18,5232.6
5024,238,20,2024-01-09,2,944.54
5025,86,19,2024-07-24,11,4723.07
5026,338,9,2024-03-18,3,92.64
5027,101,13,2024-02-11,8,3259.28
5028,51,18,2024-10-11,10,2553.8
5029,337,16,2024-06-03,13,2092.87
5030,97,16,2024-03-18,15,2414.85
5031,255,20,2024-10-11,15,7084.05
5032,275,13,2024-04-01,2,814.82
5033,68,14,2024-06-10,19,7368.01
5034,103,11,2024-06-03,6,1183.32
5035,372,8,2024-06-10,4,995.96
5036,246,2,2024-06-10,4,1544.04
5037,336,1,2024-06-10,16,3526.72
5038,164,18,2024-01-08,12,3064.56
5039,268,9,2024-06-10,15,463.2
5040,195,19,2024-04-12,11,4723.07
5041,454,7,2024-06-04,12,4661.04
5042,126,10,2024-07-13,2,743.54
5043,243,2,2024-03-18,8,3088.08
5044,198,16,2024-09-17,6,965.94
5045,382,6,2024-01-12,12,2795.52
5046,312,7,2024-10-21,8,3107.36
5047,361,14,2024-10-13,5,1938.95
5048,370,11,2024-04-12,6,1183.32
5049,292,3,2024-03-18,8,1976.0
5050,288,10,2024-03-18,15,5576.55
5051,142,7,2024-03-18,8,3107.36
5052,367,7,2024-09-19,12,4661.04
5053,216,4,2024-09-11,2,642.92
5054,331,6,2024-06-03,16,3727.36
5055,10,13,2024-04-29,4,1629.64
5056,463,10,2024-01-12,19,7063.63
5057,133,14,2024-02-20,7,2714.53
5058,365,14,2024-10-07,18,6980.22
5059,18,11,2024-10-08,4,788.88
5060,294,14,2024-10-11,11,4265.69
5061,228,17,2024-02-28,4,659.36
5062,363,2,2024-09-21,14,5404.14
5063,387,5,2024-06-17,14,4069.8
5064,299,2,2024-01-09,8,3088.08
5065,490,19,2024-06-10,14,6011.18
5066,199,8,2024-10-11,9,2240.91
5067,283,16,2024-02-11,13,2092.87
5068,332,3,2024-10-12,3,741.0
5069,229,9,2024-03-30,6,185.28
5070,389,8,2024-02-20,4,995.96
5071,407,13,2024-10-04,9,3666.69
5072,185,14,2024-03-30,18,6980.22
5073,113,18,2024-04-12,3,766.14
5074,82,19,2024-01-12,10,4293.7
5075,282,17,2024-09-19,7,1153.88
5076,104,2,2024-10-08,10,3860.1
5077,498,11,2024-11-05,13,2563.86
5078,267,7,2024-06-03,17,6603.14
5079,61,4,2024-07-13,18,5786.28
5080,235,17,2024-06-13,8,1318.72
5081,323,8,2024-10-12,18,4481.82
5082,287,16,2024-02-20,3,482.97
5083,66,4,2024-06-18,10,3214.6
5084,63,1,2024-10-08,5,1102.1
5085,379,14,2024-09-11,3,1163.37
5086,151,3,2024-09-21,18,4446.0
5087,321,18,2024-10-16,7,1787.66
5088,55,7,2024-10-08,7,2718.94
5089,131,1,2024-02-28,12,2645.04
5090,201,1,2024-04-01,3,661.26
5091,190,13,2024-02-17,11,4481.51
5092,204,19,2024-10-06,1,429.37
5093,438,14,2024-03-18,5,1938.95
5094,395,3,2024-09-21,18,4446.0
5095,484,8,2024-08-12,1,248.99
5096,283,18,2024-08-08,7,1787.66
5097,303,16,2024-10-04,11,1770.89
5098,491,19,2024-10-08,9,3864.33
5099,440,16,2024-02-17,13,2092.87
5100,473,12,2024-03-18,11,1964.6
5101,453,19,2024-10-07,10,4293.7
5102,50,13,2024-01-06,1,407.41
5103,121,15,2024-04-12,7,3436.72
5104,179,12,2024-10-06,13,2321.8
5105,247,1,2024-02-20,18,3967.56
5106,332,14,2024-08-02,13,5041.27
5107,347,1,2024-03-26,13,2865.46
5108,314,8,2024-03-18,17,4232.83
5109,50,16,2024-09-07,19,3058.81
5110,115,4,2024-06-10,7,2250.22
5111,88,18,2024-10-21,6,1532.28
5112,84,13,2024-09-17,1,407.41
5113,299,9,2024-04-29,18,555.84
5114,310,14,2024-06-04,3,1163.37
5115,301,1,2024-02-11,17,3747.14
5116,60,18,2024-03-30,1,255.38
5117,371,9,2024-02-11,16,494.08
5118,490,19,2024-09-17,11,4723.07
5119,170,3,2024-08-08,17,4199.0
5120,52,12,2024-04-01,17,3036.2
5121,160,16,2024-04-01,10,1609.9
5122,28,1,2024-07-13,19,4187.98
5123,83,20,2024-08-08,10,4722.7
5124,444,12,2024-06-04,4,714.4
5125,141,11,2024-06-03,15,2958.3
5126,204,11,2024-07-23,2,394.44
5127,282,7,2024-09-11,12,4661.04
5128,389,1,2024-07-13,3,661.26
5129,468,20,2024-03-18,3,1416.81
5130,13,8,2024-07-24,1,248.99
5131,192,9,2024-06-13,2,61.76
5132,409,13,2024-03-18,4,1629.64
5133,442,12,2024-04-01,10,1786.0
5134,107,6,2024-06-04,12,2795.52
5135,86,14,2024-10-11,3,1163.37
5136,128,3,2024-01-12,16,3952.0
5137,342,7,2024-07-24,5,1942.1
5138,357,12,2024-10-07,3,535.8
5139,387,12,2024-03-26,9,1607.4
5140,401,18,2024-08-12,8,2043.04
5141,25,13,2024-06-03,16,6518.56
5142,170,6,2024-10-08,19,4426.24
5143,127,1,2024-09-07,17,3747.14
5144,90,13,2024-08-08,15,6111.15
5145,420,9,2024-09-07,11,339.68
5146,55,5,2024-06-18,8,2325.6
5147,357,9,2024-09-21,19,586.72
5148,365,3,2024-03-18,3,741.0
5149,202,2,2024-09-07,17,6562.17
5150,338,17,2024-06-10,18,2967.12
5151,340,7,2024-10-12,8,3107.36
5152,362,18,2024-03-18,19,4852.22
5153,339,11,2024-04-01,10,1972.2
5154,319,11,2024-06-10,3,591.66
5155,147,12,2024-11-06,2,357.2
